speaker,addressed,lineorder,combinedline,numberofrows,wordcount,mode,yarn_id
QUI-GON,OBI-WAN,750,"You still have much to learn, my young apprentice.",2,9,
ANAKIN,MACE WINDU,751,A ship. A cup. A ship. A speeder.,4,8,
YODA,ANAKIN,752,How feel you?,1,3,
ANAKIN,YODA,753,"Cold, sir.",1,2,
YODA,ANAKIN,754,Afraid are you?,1,3,
ANAKIN,YODA,755,"No, sir.",1,2,
YODA,ANAKIN,756,See through you we can.,1,5,
MACE WINDU,ANAKIN,757,Be mindful of your feelings.,1,5,
KI-ADI-MUNDI,ANAKIN,758,Your thoughts dwell on your mother.,1,6,
ANAKIN,KI-ADI-MUNDI,759,I miss her.,1,3,
YODA,ANAKIN,760,"Afraid to lose her, I think, mmm?",2,7,
ANAKIN,YODA,761,What has that got to do with anything?,2,8,
YODA,ANAKIN,762,Everything. Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering. I sense much fear in you.,6,27,
JAR JAR,PADME,763,Yousa tinking yousa people ganna die?,2,6,
PADME,JAR JAR,764,I don't know.,1,3,
JAR JAR,PADME,765,"Gungans get pasted too, eh?",1,5,
PADME,JAR JAR,766,I hope not.,1,3,
JAR JAR,PADME,767,"Gungans no die'n without a fght. Wesa warriors. Wesa got a grand army. Dat's why you no liken us, mesa tinks.",5,21,
CAPT. PANAKA,PADME,768,Your Highness? Your Highness... Senator Palpatine has been nominated to succeed Valorum... as supreme chancellor.,5,15,
PALPATINE,PADME,769,"A surprise, to be sure, but a welcome one. Your Majesty, if I am elected, I promise to put an end to corruption.",4,23,
PADME,"PALPATINE, CAPT. PANAKA",770,Who else has been nominated?,1,5,
CAPT. PANAKA,PADME,771,Bail Antilles of Alderaan and Ainlee Teem of Malastare.,2,9,
PALPATINE,PADME,772,I feel confident our situation will create a strong sympathy vote for us. I will be chancellor.,3,17,
PADME,PALPATINE,773,"I fear by the time you have control of the bureaucrats, Senator... there'll be nothing left of our people, our way of life.",4,23,
PALPATINE,PADME,774,"I understand your concern, Your Majesty. Unfortunately, the Federation has possession of our planet.",4,14,
PADME,PALPATINE,775,"Senator, this is your arena. I feel I must return to mine. I've decided to go back to Naboo.",3,19,
PALPATINE,PADME,776,"Go back? But, Your Majesty, be realistic. They'll force you to sign the treaty.",3,14,
PADME,PALPATINE,777,"I will sign no treaty, Senator. My fate will be no different than that of our people.",3,17,
PADME,CAPT. PANAKA,778,Captain.,1,1,
CAPT. PANAKA,PADME,779,Your Highness.,1,2,
PADME,CAPT. PANAKA,780,Ready my ship.,1,3,
PALPATINE,PADME,781,"Please, Your Majesty. Stay here where it's safe.",2,8,
PADME,PALPATINE,782,It is clear to me now that the Republic no longer functions. I pray you will bring sanity and compassion back to the senate.,4,24,
KI-ADI-MUNDI,"QUI-GON, ANAKIN, OBI-WAN",783,The Force is strong with him.,1,6,
QUI-GON,"KI-ADI-MUNDI, MACE WINDU, YODA",784,"He is to be trained, then?",1,6,
MACE WINDU,QUI-GON,785,"No, he will not be trained.",1,6,
QUI-GON,MACE WINDU,786,No?,1,1,
MACE WINDU,QUI-GON,787,He is too old.,1,4,
QUI-GON,"KI-ADI-MUNDI, MACE WINDU, YODA",788,He is the chosen one. You must see it.,2,9,
YODA,QUI-GON,789,Clouded this boy's future is.,1,5,
QUI-GON,YODA,790,"I will train him, then. I take Anakin as my Padawan learner.",3,12,
YODA,QUI-GON,791,"An apprentice you have, Qui-Gon. Impossible to take on a second.",2,11,
MACE WINDU,QUI-GON,792,The code forbids it.,1,4,
QUI-GON,YODA,793,Obi-Wan is ready.,1,3,
OBI-WAN,YODA,794,I am ready to face the trials.,1,7,
YODA,"QUI-GON, OBI-WAN",795,Our own counsel we will keep on who is ready.,2,10,
QUI-GON,YODA,796,He is headstrong and he has much to learn of the living Force... but he is capable. There is little more he can learn from me.,5,26,
YODA,QUI-GON,797,Young Skywalker's fate will be decided later.,2,7,
MACE WINDU,"QUI-GON, OBI-WAN",798,Now is not the time for this. The senate is voting for a new supreme chancellor... and Queen Amidala is returning home... which will put pressure on the Federation and could widen the confrontation.,7,34,
KI-ADI-MUNDI,"QUI-GON, OBI-WAN",799,And draw out the queen's attacker.,1,6,
MACE WINDU,"QUI-GON, OBI-WAN",800,Go with the queen to Naboo and discover the identity of this dark warrior. This is the clue we need... to unravel the mystery of the Sith.,5,27,
YODA,"QUI-GON, OBI-WAN",801,May the Force be with you.,1,6,
OBI-WAN,QUI-GON,802,"It's not disrespect, Master. It's the truth.",2,7,
QUI-GON,OBI-WAN,803,From your point of view.,1,5,
OBI-WAN,QUI-GON,804,The boy is dangerous. They all sense it. Why can't you?,2,11,
QUI-GON,OBI-WAN,805,His fate is uncertain. He's not dangerous. The council will decide Anakin's future. That should be enough for you. Now get on board.,6,23,
ANAKIN,QUI-GON,806,"Qui-Gon, sir, I don't want to be a problem.",2,9,
QUI-GON,ANAKIN,807,"You won't be, Ani. I'm not allowed to train you... so I want you to watch me and be mindful. Always remember: Your focus determines your reality. Stay close to me and you'll be safe.",8,35,
ANAKIN,QUI-GON,808,"Master, sir... I heard Yoda talking about midi-chlorians. I've been wondering... What are midi-chlorians?",5,14,
QUI-GON,ANAKIN,809,Midi-chlorians are a microscopic life-form... that resides within all living cells.,4,11,
ANAKIN,QUI-GON,810,They live inside me?,1,4,
QUI-GON,ANAKIN,811,"Inside your cells, yes. And we are symbionts with them.",2,10,
ANAKIN,QUI-GON,812,Symbionts?,1,1,
QUI-GON,ANAKIN,813,"Life-forms living together for mutual advantage. Without the midi-chlorians, life could not exist... and we would have no knowledge of the Force. They continually speak to us... telling us the will of the Force. When you learn to quiet your mind... you'll hear them speaking to you.",11,47,
ANAKIN,QUI-GON,814,I don't understand.,1,3,
QUI-GON,ANAKIN,815,"With time and training, Ani, you will. You will.",2,9,
QUI-GON,PADME,816,"Your Majesty, it is our pleasure to continue to serve and protect you.",2,13,
PADME,QUI-GON,817,I welcome your help. Senator Palpatine fears that the Federation means to destroy me.,3,14,
QUI-GON,PADME,818,I assure you I will not allow that to happen.,2,10,
JAR JAR,JAR JAR,819,Wesa goin' home!,1,3,
ANAKIN,R2D2,820,"Come on, Artoo.",1,3,
PALPATINE,NUTE,821,Is the planet secure?,1,4,
NUTE,PALPATINE,822,We have taken over the last pockets of primitive life-forms. We are in complete control of the planet now.,4,19,
PALPATINE,NUTE,823,"Good. I will see to it that in the senate... things stay as they are. I am sending my apprentice, Darth Maul, to join you.",5,25,
NUTE,PALPATINE,824,"Yes, my lord.",1,3,
RUNE,NUTE,825,A Sith here?,1,3,
RIC OLIE,ANAKIN,826,Those are the forward stabilizers.,1,5,
ANAKIN,RIC OLIE,827,And those two control the pitch?,1,6,
RIC OLIE,ANAKIN,828,You catch on pretty quick.,1,5,
CAPT. PANAKA,PADME,829,As soon as we land... the Federation will arrest you and force you to sign the treaty.,3,17,
QUI-GON,PADME,830,I agree. I'm not sure what you wish to accomplish by this.,3,12,
PADME,"QUI-GON, CAPT. PANAKA",831,I will take back what's ours.,1,6,
CAPT. PANAKA,PADME,832,"There are too few of us, Your Highness. We have no army.",3,12,
QUI-GON,PADME,833,And I can only protect you. I can't fight a war for you.,2,13,
PADME,JAR JAR,834,Jar Jar Binks.,1,3,
JAR JAR,PADME,835,"Mesa, Your Highness?",1,3,
PADME,JAR JAR,836,Yes. I need your help.,1,5,
RIC OLIE,"OBI-WAN, CAPT. PANAKA",837,I have one battleship on my scope.,1,7,
OBI-WAN,"CAPT. PANAKA, RIC OLIE",838,It's a droid control ship.,1,5,
CAPT. PANAKA,"OBI-WAN, RIC OLIE",839,They've probably spotted us.,1,4,
OBI-WAN,"RIC OLIE, CAPT. PANAKA",840,We haven't much time.,1,4,
OBI-WAN,QUI-GON,841,"Jar Jar is on his way to the Gungan city, Master.",2,11,
QUI-GON,OBI-WAN,842,Good.,1,1,
OBI-WAN,QUI-GON,843,Do you think the queen's idea will work?,2,8,
QUI-GON,OBI-WAN,844,The Gungans will not be easily swayed. And we cannot use our power to help her.,4,16,
OBI-WAN,QUI-GON,845,"I'm sorry for my behaviour, Master. It's not my place to disagree with you about the boy. And I am grateful you think I'm ready to take the trials.",6,29,
QUI-GON,OBI-WAN,846,"You've been a good apprentice, Obi-Wan. And you're a much wiser man than I am. I foresee you will become a great Jedi knight.",6,24,
JAR JAR,"OBI-WAN, QUI-GON",847,"Desa nobody dare! The Gungan city is deserted! Some kinda fight, mesa tinks.",3,13,
OBI-WAN,"QUI-GON, CAPT. PANAKA",848,Do you think they have been taken to the camps?,2,10,
CAPT. PANAKA,"QUI-GON, OBI-WAN, JAR JAR",849,More likely they were wiped out.,1,6,
JAR JAR,"QUI-GON, OBI-WAN, CAPT. PANAKA",850,Mesa no tink so.,1,4,
QUI-GON,JAR JAR,851,"Do you know where they are, Jar Jar?",1,8,
JAR JAR,"QUI-GON, OBI-WAN, CAPT. PANAKA",852,"When in trouble, Gungans go to sacred place. Mesa show you. Come on. Mesa show you!",4,16,
CAPT. TARPALS,BOSS NASS,853,"Your Honour, Queen Amidala of the Naboo.",2,7,
JAR JAR,BOSS NASS,854,"Heyo dadee Big Boss Nass, Your Honour.",2,7,
BOSS NASS,JAR JAR,855,Jar Jar Binks. Who's da uss-en uthers?,2,7,
SABE,BOSS NASS,856,I am Queen Amidala of the Naboo. I come before you in peace.,2,13,
BOSS NASS,SABE,857,"Ah, Naboo biggen. Yousa bringen da Mackineeks. Yousa all bombad.",3,10,
SABE,BOSS NASS,858,We have searched you out because we wish to form an alliance.,2,12,
PADME,BOSS NASS,859,Your Honour.,1,2,
BOSS NASS,PADME,860,Whosa dis?,1,2,
PADME,BOSS NASS,861,"I am Queen Amidala. This is my decoy... my protection, my loyal bodyguard. I'm sorry for my deception, but it was necessary to protect myself. Although we do not always agree, Your Honour... our two great societies have always lived in peace. The Trade Federation has destroyed all that we have worked so hard to build. If we do not act quickly, all will be lost forever. I ask you to help us. No, I beg you to help us. We are your humble servants. Our fate is in your hands.",18,91,
BOSS NASS,PADME,862,Yousa no tinken yousa greater den da Gungans? Mesa lika dis! Maybe... wesa... being friends.,6,15,
NUTE,PALPATINE,863,We've sent our patrols. We already located their starship in the swamp.,3,12,
PALPATINE,NUTE,864,"It won't be long, my lord. This is an unexpected move for her. It's too aggressive.",4,16,
PALPATINE,DARTH MAUL,865,"Lord Maul, be mindful. Let them make the first move.",2,10,
DARTH MAUL,PALPATINE,866,"Yes, my master.",1,3,
GUNGAN GUARD,ANAKIN,867,Deysa comin!,1,2,
ANAKIN,GUNGAN GUARD,868,All right!,1,2,
ANAKIN,"PADME, OBI-WAN, QUI-GON",869,They're here!,1,2,
PADME,"OBI-WAN, QUI-GON",870,Good. They made it.,1,4,
BOSS NASS,JAR JAR,871,Yousa doen grand. Jar Jar bring uss-en and da Naboo together.,3,11,
JAR JAR,BOSS NASS,872,"Oh, no, no, no.",1,4,
BOSS NASS,JAR JAR,873,"So, wesa make you... bombad general.",2,6,
JAR JAR,BOSS NASS,874,General?,1,1,
QUI-GON,CAPT. PANAKA,875,Captain.,1,1,
CAPT. PANAKA,PADME,876,Your Highness.,1,2,
PADME,CAPT. PANAKA,877,What is the situation?,1,4,
CAPT. PANAKA,"PADME, QUI-GON",878,"Almost everyone's in camps. A few hundred police and guards formed an underground resistance movement. I brought back as many of the leaders as I could. The Federation army's also much larger than we thought... and much stronger. Your Highness, this is a battle I do not think that we can win.",10,52,
PADME,"QUI-GON, CAPT. PANAKA",879,The battle is a diversion. The Gungans must draw the droid army away from the cities.,3,16,
PADME,R2D2,880,Artoo.,1,1,
PADME,"QUI-GON, CAPT. PANAKA",881,"We can enter the city using the secret passages on the waterfall side. Once we get to the main entrance... Captain Panaka will create a diversion. Then we can enter the palace and capture the viceroy. Without the viceroy, they will be lost and confused.",10,45,
PADME,QUI-GON,882,"What do you think, Master Jedi?",1,6,
QUI-GON,PADME,883,The viceroy will be well-guarded.,1,5,
CAPT. PANAKA,QUI-GON,884,"The diffculty is getting into the throne room. Once we're inside, we shouldn't have a problem.",4,16,
QUI-GON,"BOSS NASS, CAPT. PANAKA, PADME",885,"There is a possibility, with this diversion, many Gungans will be killed.",2,12,
BOSS NASS,"QUI-GON, PADME, CAPT. PANAKA",886,Wesa ready to do our-san part. We have a plan which should immobilize the droid army. We will send what pilots we have... to knock out the droid control ship orbiting the planet.,7,33,
QUI-GON,PADME,887,"A well-conceived plan. However, there's great risk. The weapons on your fghters may not penetrate the shields.",4,17,
OBI-WAN,PADME,888,"And there's an even bigger danger. If the viceroy escapes, Your Highness... he will return with another droid army.",5,19,
PADME,OBI-WAN,889,"Well, that is why we must not fail to get the viceroy. Everything depends on it.",3,16,
PALPATINE,NUTE,890,She is more foolish than I thought.,2,7,
NUTE,PALPATINE,891,We are sending all troops... to meet this army assembling near the swamp. It appears to be made up of primitives.,5,21,
PALPATINE,NUTE,892,This will work to our advantage.,1,6,
NUTE,PALPATINE,893,"I have your approval to proceed, then, my lord?",2,9,
PALPATINE,NUTE,894,Wipe them out. All of them.,2,6,
CAPT. TARPALS,NA,895,Halt! Starting up the shield.,2,5,
OOM-9,NA,896,Open fire.,1,2,
QUI-GON,ANAKIN,897,"Once we get inside, you find a safe place to hide and stay there.",2,14,
ANAKIN,QUI-GON,898,Sure.,1,1,
QUI-GON,ANAKIN,899,Stay there.,1,2,
BATTLE DROID,NA,900,"Roger, roger.",1,2,
NUTE,RUNE,901,I thought the battle was going to take place far from here. This is too close.,3,16,
QUI-GON,ANAKIN,902,"Ani, find cover. Quick!",2,4,
PADME,NA,903,Get to your ships!,1,4,
RIC OLIE,NA,904,Fighters straight ahead.,1,3,
WENDIK,NA,905,"Roger, Bravo Leader.",1,3,
ELLBERGER,NA,906,"Roger, Bravo Leader.",1,3,
OOM-9,NA,907,Cease fre.,1,2,
JAR JAR,NA,908,Steady. Steady.,1,2,
DAULTY DOFINE,TEY HOW,909,Activate the droids.,1,3,
TEY HOW,DAULTY DOFINE,910,"Yes, sir.",1,2,
CAPT. TARPALS,JAR JAR,911,Ouch time.,1,2,
CAPT. TARPALS,NA,912,Fire!,1,1,
PADME,CAPT. PANAKA,913,My guess is the viceroy's in the throne room.,2,9,
CAPT. PANAKA,GROUP,914,"Red group! Blue group! Everybody, this way!",2,7,
ANAKIN,QUI-GON,915,"Hey, wait for me!",1,4,
QUI-GON,ANAKIN,916,"Anakin, stay where you are. You'll be safe there.",1,9,
ANAKIN,QUI-GON,917, But l...,2,2,
QUI-GON,ANAKIN,918,Stay in that cockpit.,1,4,
QUI-GON,ANAKIN,919,We'll handle this.,1,3,
PADME,QUI-GON,920,We'll take the long way.,1,5,
ANAKIN,R2D2,921,"We gotta do something, Artoo.",1,5,
ANAKIN,R2D2,922,I'm trying to! I don't know where the trigger is!,2,10,
ANAKIN,R2D2,923,"Oops, wrong one. Maybe it's this one. Nope. Wait. Here it is. Yeah!",4,13,
PADME,NA,924,Let's go!,1,2,
ANAKIN,R2D2,925,It's on automatic pilot.,1,4,
ANAKIN,R2D2,926,Try to override it.,1,4,
PADME,CAPT. PANAKA,927,"We don't have time for this, Captain.",2,7,
ANAKIN,R2D2,928,"Look, there they are. That's where the autopilot's taking us.",3,10,
JAR JAR,NA,929,Dumb droid. Take that! Get off! Get off! Get off! Get off!,3,12,
RIC OLIE,NA,930,The deflector shield is too strong.,2,6,
ANAKIN,R2D2,931,"This is tense! Artoo, get us off this autopilot. It's gonna get us both killed.",3,15,
ANAKIN,R2D2,932,"You did it, Artoo! Let's go left.",2,7,
ANAKIN,R2D2,933,"Go back? Qui-Gon told me to stay in this cockpit, so that's what I'm gonna do. I'll try spinning. That's a good trick.",5,23,
ANAKIN,R2D2,934,I know we're in trouble. Just hang on.,2,8,
CAPT. PANAKA,NA,935,Go! Ascension guns!,2,3,
JAR JAR,NA,936,Retreat! Retreat! Dis is nutsen. Uh-oh. Big boomers. Uh-oh! Hey! Hey! Give me a lift!,4,15,
CAPT. TARPALS,JAR JAR,937,"Jar Jar, usen da booma!",1,5,
JAR JAR,CAPT. TARPALS,938,What? Mesa no have a booma!,2,6,
CAPT. TARPALS,JAR JAR,939,"Here. Taken dis one. Jar Jar! Jump, Jar Jar, jump!",3,10,
PADME,CAPT. PANAKA,940,Put down your weapons. They win this round.,2,8,
R2D2,ANAKIN,941,SHRIEK,1,1,
ANAKIN,R2D2,942,"We're hit, Artoo!",1,3,
ANAKIN,R2D2,943,I'm trying to stop! I'm trying to stop!,2,8,
ANAKIN,R2D2,944,Everything's overheated.,1,2,
ANAKIN,R2D2,945,Oops. This is not good.,1,5,
OBI-WAN,NA,946,NOOOOOOOOOOOOO,1,1,
CAPT. TARPALS,NA,947,"No giben up, General Jar Jar. Mesa think of something.",2,10,
3B3-888,"CAPT. TARPALS, JAR JAR",948,Hands up.,1,2,
JAR JAR,3B3-888,949,My give up. My give up.,1,6,
NUTE,PADME,950,"Your little insurrection is at an end, Your Highness. Time for you to sign the treaty and end... this pointless debate in the senate.",5,24,
SABE,NUTE,951,Viceroy! Your occupation here has ended. After her. This one's a decoy.,4,12,
PADME,CAPT. PANAKA,952,Captain!,1,1,
CAPT. PANAKA,NA,953,Jam the doors.,1,3,
PADME,NUTE,954,"Now, Viceroy, we will discuss a new treaty.",2,8,
R2D2,ANAKIN,955,BEEPS THREE TIMES,1,3,
ANAKIN,R2D2,956,Yes! We have power.,1,4,
ANAKIN,NA,957,Shields up. Take this! And this! Whoa! Oops.,4,8,
TEY HOW,DAULTY DOFINE,958,We're losing power. There seems to be a problem with the main reactor.,3,13,
DAULTY DOFINE,TEY HOW,959,Impossible! Nothing can get through our shield.,2,7,
ANAKIN,R2D2,960,Let's get outta here.,1,4,
ELLBERGER,NA,961,What's that? It's blowing up from the inside!,2,8,
RIC OLIE,NA,962,We didn't hit it.,1,4,
ANAKIN,R2D2,963,"Now, this is Podracing.",1,4,
WENDIK,NA,964,"Look, one of ours, out of the main hold!",2,9,
ANAKIN,NA,965,Whooo! Whooo!,1,2,
JAR JAR,CAPT. TARPALS,966,What the... Was'n they doing?,2,5,
CAPT. TARPALS,JAR JAR,967,The control ship has been destroyed. Look!,2,7,
JAR JAR,NA,968,They all broke-ed.,1,3,
QUI-GON,OBI-WAN,969,"No, it's too late.",1,4,
OBI-WAN,QUI-GON,970,No.,1,1,
QUI-GON,OBI-WAN,971,Obi-Wan. Promise... Promise me you will train the boy.,4,9,
OBI-WAN,QUI-GON,972,"Yes, Master. He is the chosen one. He will bring balance. Train him.",4,13,
PADME,NUTE,973,"Now, Viceroy... you're going to have to go back to the senate and explain all this.",3,16,
CAPT. PANAKA,NUTE,974,I think you can kiss your trade franchise goodbye.,2,9,
PALPATINE,OBI-WAN,975,"We are indebted to you for your bravery, Obi-Wan Kenobi.",2,10,
PALPATINE,ANAKIN,976,"And you, young Skywalker. We will watch your career with great interest.",3,12,
PADME,PALPATINE,977,"Congratulations on your election, Chancellor.",2,5,
PALPATINE,PADME,978,"Your boldness has saved our people, Your Majesty. It's you who should be congratulated. Together we shall bring peace and prosperity to the Republic.",6,24,
YODA,OBI-WAN,979,Confer on you the level of Jedi knight the council does. But agree with your taking this boy as your Padawan learner... I do not.,5,25,
OBI-WAN,YODA,980,Qui-Gon believed in him.,1,4,
YODA,OBI-WAN,981,The chosen one the boy may be. Nevertheless... grave danger I fear in his training.,4,15,
OBI-WAN,YODA,982,"Master Yoda, I gave Qui-Gon my word. I will train Anakin. Without the approval of the council, if I must.",5,20,
YODA,OBI-WAN,983,Qui-Gon's defance I sense in you. Need that you do not. Agree with you the council does. Your apprentice Skywalker will be.,5,22,
R2D2,OBI-WAN,984,MOANS TWICE,1,2,
ANAKIN,OBI-WAN,985,What will happen to me now?,1,6,
OBI-WAN,ANAKIN,986,"The council have granted me permission to train you. You will be a Jedi, I promise.",3,16,
MACE WINDU,YODA,987,There's no doubt the mysterious warrior was a Sith.,2,9,
YODA,MACE WINDU,988,"Always two there are. No more, no less. A master and an apprentice.",3,13,
MACE WINDU,YODA,989,But which was destroyed? The master or the apprentice?,2,9,
JAR JAR,NA,990,"Hello, everybody!",1,2,
BOSS NASS,NA,991,Peace!,1,1,
